snapshot_id,snapshot_date,store_id,product_id,qty_on_hand,qty_reserved,qty_on_order,reorder_point
INV0001266,2025-12-20,STOR0009,PROD00109,542,13,79,48
INV0001267,2025-12-19,STOR0052,PROD00368,75,22,53,42
INV0001268,2025-12-08,STOR0004,PROD00484,425,14,30,31
INV0001269,2025-12-09,STOR0024,PROD00267,247,50,116,76
INV0001270,2025-12-16,STOR0022,PROD00460,281,36,11,78
INV0001271,2025-12-02,STOR0005,PROD00231,588,0,179,76
INV0001272,2025-12-23,STOR0040,PROD00348,705,15,187,37
INV0001273,2025-12-16,STOR0008,PROD00033,714,20,0,49
INV0001274,2025-12-15,STOR0003,PROD00443,96,49,149,101
INV0001275,2025-12-07,STOR0044,PROD00085,560,5,41,19
INV0001276,2025-12-11,STOR0047,PROD00387,68,45,189,39
INV0001277,2025-12-25,STOR0042,PROD00078,16,3,136,118
INV0001278,2025-12-31,STOR0044,PROD00115,517,45,185,57
INV0001279,2025-12-11,STOR0058,PROD00500,280,15,38,63
INV0001280,2025-12-13,STOR0053,PROD00279,148,25,116,109
INV0001281,2025-12-27,STOR0046,PROD00265,23,4,164,62
INV0001282,2025-12-31,STOR0059,PROD00459,418,37,188,62
INV0001283,2025-12-09,STOR0013,PROD00184,386,27,48,98
INV0001284,2025-12-27,STOR0048,PROD00321,654,19,67,98
INV0001285,2025-12-04,STOR0020,PROD00442,533,15,90,10
INV0001286,2025-12-11,STOR0025,PROD00486,781,41,119,57
INV0001287,2025-12-30,STOR0006,PROD00094,163,34,103,79
INV0001288,2025-12-06,STOR0014,PROD00169,484,23,172,46
INV0001289,2025-12-08,STOR0015,PROD00170,68,30,54,90
INV0001290,2025-12-20,STOR0001,PROD00411,15,13,58,103
INV0001291,2025-12-18,STOR0056,PROD00466,355,2,54,52
INV0001292,2025-12-25,STOR0002,PROD00208,742,40,139,99
INV0001293,2025-12-29,STOR0041,PROD00213,738,6,27,83
INV0001294,2025-12-26,STOR0044,PROD00021,701,5,28,64
INV0001295,2025-12-03,STOR0020,PROD00302,667,50,108,34
INV0001296,2025-12-26,STOR0049,PROD00490,568,31,50,71
INV0001297,2025-12-13,STOR0014,PROD00065,31,27,160,40
INV0001298,2025-12-31,STOR0058,PROD00254,302,38,6,117
INV0001299,2025-12-29,STOR0017,PROD00370,337,37,68,94
INV0001300,2025-12-11,STOR0013,PROD00401,630,20,159,114
INV0001301,2025-12-04,STOR0049,PROD00131,460,36,45,73
INV0001302,2025-12-23,STOR0044,PROD00420,777,21,149,55
INV0001303,2025-12-12,STOR0006,PROD00442,71,12,47,11
INV0001304,2025-12-24,STOR0038,PROD00260,659,21,59,96
INV0001305,2025-12-24,STOR0006,PROD00384,786,40,94,115
INV0001306,2025-12-19,STOR0049,PROD00296,102,48,130,114
INV0001307,2025-12-10,STOR0039,PROD00001,401,18,25,25
INV0001308,2025-12-10,STOR0040,PROD00311,68,41,141,16
INV0001309,2025-12-29,STOR0055,PROD00420,605,27,167,69
INV0001310,2025-12-30,STOR0044,PROD00412,583,0,197,86
INV0001311,2025-12-14,STOR0059,PROD00076,107,49,7,28
INV0001312,2025-12-08,STOR0018,PROD00369,725,43,2,33
INV0001313,2025-12-28,STOR0004,PROD00002,270,46,163,91
INV0001314,2025-12-05,STOR0045,PROD00470,604,40,2,86
INV0001315,2025-12-27,STOR0053,PROD00153,663,11,24,109
INV0001316,2025-12-06,STOR0011,PROD00229,762,38,141,10
INV0001317,2025-12-28,STOR0039,PROD00056,233,31,189,93
INV0001318,2025-12-27,STOR0054,PROD00164,720,26,35,39
INV0001319,2025-12-04,STOR0036,PROD00109,276,21,17,96
INV0001320,2025-12-05,STOR0048,PROD00020,192,0,167,11
INV0001321,2025-12-11,STOR0057,PROD00104,523,29,152,90
INV0001322,2025-12-31,STOR0024,PROD00382,479,29,16,43
INV0001323,2025-12-04,STOR0011,PROD00346,385,50,71,102
INV0001324,2025-12-25,STOR0002,PROD00001,776,11,133,27
INV0001325,2025-12-10,STOR0021,PROD00378,770,1,44,92
INV0001326,2025-12-08,STOR0043,PROD00450,770,28,118,100
INV0001327,2025-12-06,STOR0022,PROD00060,798,9,100,100
INV0001328,2025-12-16,STOR0023,PROD00469,205,35,184,114
INV0001329,2025-12-31,STOR0017,PROD00028,188,42,109,83
INV0001330,2025-12-11,STOR0030,PROD00294,746,21,193,40
INV0001331,2025-12-07,STOR0039,PROD00135,437,37,160,52
INV0001332,2025-12-30,STOR0043,PROD00267,540,5,154,49
INV0001333,2025-12-11,STOR0032,PROD00194,796,46,95,14
INV0001334,2025-12-19,STOR0048,PROD00264,94,18,121,37
INV0001335,2025-12-27,STOR0045,PROD00407,574,36,140,44
INV0001336,2025-12-08,STOR0018,PROD00044,536,10,140,45
INV0001337,2025-12-20,STOR0058,PROD00320,54,40,70,46
INV0001338,2025-12-11,STOR0009,PROD00453,284,43,196,31
INV0001339,2025-12-14,STOR0036,PROD00437,626,32,141,34
INV0001340,2025-12-29,STOR0041,PROD00105,657,36,49,51
INV0001341,2025-12-23,STOR0009,PROD00472,798,28,199,54
INV0001342,2025-12-27,STOR0004,PROD00257,202,9,7,31
INV0001343,2025-12-30,STOR0040,PROD00357,67,50,174,63
INV0001344,2025-12-13,STOR0047,PROD00176,666,27,72,110
INV0001345,2025-12-12,STOR0001,PROD00415,657,43,61,104
INV0001346,2025-12-03,STOR0013,PROD00447,554,28,1,31
INV0001347,2025-12-17,STOR0037,PROD00131,292,34,91,103
INV0001348,2025-12-12,STOR0025,PROD00227,614,26,131,67
INV0001349,2025-12-07,STOR0017,PROD00145,192,30,137,74
INV0001350,2025-12-10,STOR0026,PROD00407,293,31,57,111
INV0001351,2025-12-30,STOR0048,PROD00277,23,5,14,37
INV0001352,2025-12-24,STOR0045,PROD00437,680,2,105,46
INV0001353,2025-12-30,STOR0009,PROD00253,703,8,183,94
INV0001354,2025-12-23,STOR0052,PROD00178,169,40,84,102
INV0001355,2026-01-01,STOR0056,PROD00151,428,25,6,51
INV0001356,2025-12-26,STOR0033,PROD00151,122,20,61,69
INV0001357,2025-12-30,STOR0016,PROD00317,428,11,120,56
INV0001358,2026-01-01,STOR0023,PROD00352,227,44,17,115
INV0001359,2025-12-10,STOR0013,PROD00374,351,34,171,120
INV0001360,2025-12-08,STOR0013,PROD00339,21,7,35,103
INV0001361,2025-12-27,STOR0001,PROD00116,563,14,194,30
INV0001362,2025-12-23,STOR0060,PROD00069,492,6,142,12
INV0001363,2025-12-21,STOR0060,PROD00270,18,0,70,35
INV0001364,2025-12-27,STOR0060,PROD00309,323,21,34,110
INV0001365,2025-12-06,STOR0036,PROD00296,660,32,138,99
INV0001366,2025-12-03,STOR0044,PROD00305,17,1,148,84
INV0001367,2025-12-26,STOR0016,PROD00260,236,41,61,17
INV0001368,2025-12-24,STOR0021,PROD00192,416,48,62,103
INV0001369,2025-12-16,STOR0018,PROD00312,97,30,199,60
INV0001370,2025-12-20,STOR0001,PROD00130,395,7,16,109
INV0001371,2025-12-06,STOR0016,PROD00218,131,10,45,82
INV0001372,2025-12-14,STOR0056,PROD00099,421,34,185,42
INV0001373,2025-12-25,STOR0044,PROD00068,540,7,62,73
INV0001374,2025-12-26,STOR0031,PROD00153,552,0,148,36
INV0001375,2025-12-14,STOR0006,PROD00108,185,50,44,71
INV0001376,2025-12-24,STOR0009,PROD00303,571,44,189,113
INV0001377,2025-12-06,STOR0039,PROD00409,101,11,125,103
INV0001378,2025-12-26,STOR0026,PROD00449,542,33,35,103
INV0001379,2025-12-28,STOR0024,PROD00375,451,34,101,87
INV0001380,2025-12-21,STOR0059,PROD00115,146,7,19,18
INV0001381,2025-12-26,STOR0032,PROD00237,564,33,194,74
INV0001382,2025-12-23,STOR0001,PROD00191,325,17,86,116
INV0001383,2025-12-26,STOR0043,PROD00052,78,45,2,17
INV0001384,2025-12-09,STOR0032,PROD00261,619,21,42,67
INV0001385,2025-12-20,STOR0018,PROD00301,565,1,92,71
INV0001386,2025-12-31,STOR0053,PROD00151,313,50,135,80
INV0001387,2025-12-02,STOR0001,PROD00093,540,37,62,33
INV0001388,2025-12-02,STOR0032,PROD00216,786,10,150,120
INV0001389,2025-12-25,STOR0016,PROD00002,153,41,75,42
INV0001390,2025-12-19,STOR0016,PROD00197,512,22,67,50
INV0001391,2025-12-25,STOR0041,PROD00338,741,50,192,15
INV0001392,2025-12-09,STOR0001,PROD00325,150,23,198,32
INV0001393,2025-12-12,STOR0033,PROD00253,723,24,118,61
INV0001394,2025-12-07,STOR0059,PROD00363,11,3,23,82
INV0001395,2025-12-05,STOR0019,PROD00345,629,43,78,47
INV0001396,2025-12-06,STOR0045,PROD00347,494,17,47,16
INV0001397,2025-12-13,STOR0011,PROD00050,195,38,50,25
INV0001398,2025-12-16,STOR0058,PROD00376,122,13,114,11
INV0001399,2025-12-11,STOR0001,PROD00020,717,48,151,101
INV0001400,2025-12-02,STOR0012,PROD00223,222,16,143,70
INV0001401,2025-12-22,STOR0047,PROD00329,29,9,10,60
INV0001402,2025-12-27,STOR0027,PROD00042,157,45,45,82
INV0001403,2025-12-04,STOR0005,PROD00299,104,9,32,16
INV0001404,2025-12-19,STOR0055,PROD00262,551,31,170,85
INV0001405,2025-12-22,STOR0058,PROD00460,133,9,52,118
INV0001406,2025-12-11,STOR0004,PROD00447,678,31,25,105
INV0001407,2025-12-25,STOR0050,PROD00310,535,7,110,98
INV0001408,2025-12-12,STOR0040,PROD00112,553,9,173,40
INV0001409,2025-12-03,STOR0031,PROD00133,694,29,45,45
INV0001410,2025-12-19,STOR0015,PROD00267,493,34,183,110
INV0001411,2025-12-18,STOR0016,PROD00279,423,46,182,77
INV0001412,2025-12-19,STOR0055,PROD00111,695,9,100,43
INV0001413,2025-12-17,STOR0028,PROD00257,454,16,63,86
INV0001414,2025-12-03,STOR0019,PROD00473,531,37,37,75
INV0001415,2025-12-03,STOR0031,PROD00158,192,40,146,53
INV0001416,2025-12-15,STOR0023,PROD00418,395,26,7,101
INV0001417,2025-12-31,STOR0002,PROD00443,398,36,26,10
INV0001418,2025-12-20,STOR0012,PROD00051,736,2,127,78
INV0001419,2025-12-25,STOR0051,PROD00027,328,30,140,60
INV0001420,2025-12-06,STOR0053,PROD00454,254,16,109,113
INV0001421,2025-12-19,STOR0043,PROD00025,222,11,121,94
INV0001422,2025-12-07,STOR0037,PROD00471,400,7,76,108
INV0001423,2025-12-23,STOR0023,PROD00016,705,14,93,36
INV0001424,2025-12-29,STOR0005,PROD00400,32,13,21,74
INV0001425,2025-12-09,STOR0038,PROD00401,220,15,52,28
INV0001426,2025-12-03,STOR0003,PROD00242,294,28,52,50
INV0001427,2025-12-12,STOR0034,PROD00465,755,14,158,73
INV0001428,2025-12-28,STOR0055,PROD00234,52,4,33,12
INV0001429,2025-12-17,STOR0052,PROD00112,253,17,34,105
INV0001430,2025-12-08,STOR0009,PROD00211,170,15,198,102
INV0001431,2025-12-13,STOR0058,PROD00257,459,14,99,42
INV0001432,2025-12-16,STOR0015,PROD00123,89,19,41,14
INV0001433,2026-01-01,STOR0005,PROD00350,71,13,105,77
INV0001434,2025-12-20,STOR0029,PROD00039,673,19,67,71
INV0001435,2025-12-30,STOR0059,PROD00026,182,13,46,90
INV0001436,2025-12-13,STOR0020,PROD00005,525,21,198,25
INV0001437,2025-12-05,STOR0055,PROD00043,176,10,119,94
INV0001438,2025-12-28,STOR0036,PROD00309,151,25,145,94
INV0001439,2025-12-03,STOR0027,PROD00491,559,35,119,110
INV0001440,2025-12-08,STOR0018,PROD00167,506,15,196,111
INV0001441,2025-12-30,STOR0009,PROD00187,79,26,24,87
INV0001442,2025-12-30,STOR0016,PROD00222,189,4,9,95
INV0001443,2025-12-15,STOR0058,PROD00117,477,12,174,66
INV0001444,2025-12-05,STOR0002,PROD00272,234,1,77,10
INV0001445,2025-12-18,STOR0024,PROD00147,534,40,191,112
INV0001446,2025-12-02,STOR0043,PROD00378,191,37,24,113
INV0001447,2025-12-20,STOR0056,PROD00285,668,36,121,62
INV0001448,2025-12-07,STOR0011,PROD00234,512,50,58,58
INV0001449,2025-12-08,STOR0015,PROD00082,735,19,155,40
INV0001450,2025-12-25,STOR0046,PROD00262,745,35,102,93
INV0001451,2025-12-05,STOR0008,PROD00369,117,15,156,110
INV0001452,2025-12-05,STOR0044,PROD00157,124,35,88,55
INV0001453,2025-12-10,STOR0041,PROD00027,583,8,119,96
INV0001454,2025-12-13,STOR0020,PROD00287,75,2,155,108
INV0001455,2025-12-28,STOR0004,PROD00368,698,23,166,94
INV0001456,2025-12-04,STOR0050,PROD00044,422,48,148,30
INV0001457,2025-12-31,STOR0020,PROD00339,212,14,169,64
INV0001458,2025-12-30,STOR0028,PROD00113,502,40,16,66
INV0001459,2025-12-07,STOR0019,PROD00361,244,19,156,114
INV0001460,2025-12-04,STOR0018,PROD00182,449,26,189,30
INV0001461,2025-12-18,STOR0047,PROD00113,582,27,39,64
INV0001462,2025-12-08,STOR0033,PROD00207,417,16,78,50
INV0001463,2025-12-26,STOR0023,PROD00009,744,28,181,101
INV0001464,2025-12-12,STOR0006,PROD00177,678,50,166,35
INV0001465,2025-12-02,STOR0020,PROD00441,430,6,142,46
INV0001466,2025-12-14,STOR0021,PROD00142,11,4,80,112
INV0001467,2025-12-26,STOR0035,PROD00306,22,22,101,114
INV0001468,2025-12-21,STOR0009,PROD00252,380,32,69,113
INV0001469,2025-12-31,STOR0046,PROD00070,696,48,50,12
INV0001470,2025-12-31,STOR0001,PROD00196,729,33,0,30
INV0001471,2025-12-23,STOR0049,PROD00308,443,1,164,58
INV0001472,2025-12-25,STOR0037,PROD00212,44,21,187,15
INV0001473,2025-12-15,STOR0043,PROD00060,399,36,129,25
INV0001474,2025-12-04,STOR0012,PROD00111,29,6,65,106
INV0001475,2025-12-06,STOR0012,PROD00085,497,24,172,54
INV0001476,2025-12-05,STOR0035,PROD00400,233,7,93,90
INV0001477,2025-12-30,STOR0059,PROD00066,725,8,159,116
INV0001478,2025-12-13,STOR0023,PROD00441,93,44,64,39
INV0001479,2025-12-20,STOR0058,PROD00359,577,47,24,85
INV0001480,2025-12-13,STOR0050,PROD00123,285,8,101,18
INV0001481,2025-12-23,STOR0016,PROD00209,276,14,165,24
INV0001482,2025-12-19,STOR0051,PROD00282,16,0,147,67
INV0001483,2025-12-22,STOR0043,PROD00006,100,50,192,48
INV0001484,2025-12-05,STOR0050,PROD00173,74,5,82,96
INV0001485,2025-12-05,STOR0053,PROD00384,41,10,11,19
INV0001486,2025-12-28,STOR0016,PROD00047,121,26,99,20
INV0001487,2025-12-21,STOR0004,PROD00015,420,43,48,82
INV0001488,2025-12-26,STOR0022,PROD00185,488,4,23,58
INV0001489,2025-12-13,STOR0049,PROD00408,637,11,138,63
INV0001490,2025-12-28,STOR0044,PROD00075,74,17,86,64
INV0001491,2025-12-19,STOR0045,PROD00476,338,34,2,97
INV0001492,2025-12-07,STOR0009,PROD00378,56,3,167,17
INV0001493,2025-12-19,STOR0019,PROD00372,395,36,80,92
INV0001494,2025-12-04,STOR0025,PROD00077,687,48,67,94
INV0001495,2025-12-17,STOR0048,PROD00122,247,3,68,70
INV0001496,2025-12-13,STOR0020,PROD00389,571,3,72,92
INV0001497,2025-12-27,STOR0055,PROD00373,448,31,193,46
INV0001498,2025-12-19,STOR0057,PROD00272,70,37,26,41
INV0001499,2025-12-11,STOR0041,PROD00039,310,32,161,46
INV0001500,2025-12-14,STOR0059,PROD00414,661,12,20,100
INV0001501,2025-12-18,STOR0054,PROD00062,782,32,33,39
INV0001502,2025-12-31,STOR0048,PROD00326,428,44,74,60
INV0001503,2025-12-07,STOR0060,PROD00337,180,49,111,52
INV0001504,2025-12-17,STOR0043,PROD00454,376,22,120,68
INV0001505,2025-12-30,STOR0005,PROD00457,144,36,0,28
INV0001506,2026-01-01,STOR0052,PROD00151,619,49,8,98
INV0001507,2025-12-16,STOR0045,PROD00079,353,23,196,89
INV0001508,2025-12-10,STOR0023,PROD00300,665,37,13,78
INV0001509,2025-12-04,STOR0018,PROD00025,705,46,4,113
INV0001510,2026-01-01,STOR0045,PROD00206,661,12,96,54
INV0001511,2025-12-09,STOR0026,PROD00469,461,46,141,97
INV0001512,2025-12-23,STOR0025,PROD00117,231,4,88,18
INV0001513,2025-12-02,STOR0017,PROD00464,276,39,155,32
INV0001514,2025-12-30,STOR0021,PROD00370,722,39,50,39
INV0001515,2025-12-06,STOR0024,PROD00102,489,38,110,119
INV0001516,2025-12-21,STOR0055,PROD00363,192,32,143,15
INV0001517,2025-12-07,STOR0043,PROD00445,412,15,170,108
INV0001518,2025-12-13,STOR0032,PROD00396,631,10,163,52
INV0001519,2025-12-03,STOR0045,PROD00361,36,25,35,84
INV0001520,2025-12-30,STOR0013,PROD00454,626,9,199,74
INV0001521,2025-12-24,STOR0022,PROD00302,421,8,80,75
INV0001522,2025-12-07,STOR0014,PROD00071,168,41,126,77
INV0001523,2025-12-29,STOR0054,PROD00038,258,32,20,39
INV0001524,2025-12-10,STOR0056,PROD00487,320,31,172,104
INV0001525,2025-12-10,STOR0004,PROD00339,596,38,121,97
INV0001526,2025-12-07,STOR0002,PROD00236,448,44,57,66
INV0001527,2025-12-26,STOR0052,PROD00062,705,23,168,14
INV0001528,2025-12-04,STOR0022,PROD00077,673,39,156,66
INV0001529,2025-12-11,STOR0007,PROD00197,611,40,185,26
INV0001530,2025-12-29,STOR0024,PROD00064,98,7,79,71
INV0001531,2025-12-29,STOR0050,PROD00259,799,8,108,77
INV0001532,2025-12-17,STOR0033,PROD00384,264,21,85,52
INV0001533,2025-12-24,STOR0001,PROD00330,150,39,103,75
INV0001534,2025-12-30,STOR0042,PROD00014,675,48,58,92
INV0001535,2025-12-20,STOR0053,PROD00159,568,24,191,80
INV0001536,2025-12-05,STOR0041,PROD00383,232,33,44,17
INV0001537,2025-12-17,STOR0037,PROD00041,319,31,94,95
INV0001538,2025-12-05,STOR0018,PROD00162,86,48,160,96
INV0001539,2025-12-27,STOR0057,PROD00211,398,34,5,45
INV0001540,2025-12-09,STOR0027,PROD00048,333,48,186,28
INV0001541,2025-12-21,STOR0029,PROD00066,159,14,85,107
INV0001542,2025-12-25,STOR0018,PROD00423,742,49,58,20
INV0001543,2025-12-05,STOR0042,PROD00211,168,10,175,87
INV0001544,2025-12-20,STOR0022,PROD00233,449,46,143,51
INV0001545,2026-01-01,STOR0044,PROD00263,750,7,40,42
INV0001546,2025-12-20,STOR0047,PROD00458,309,30,149,66
INV0001547,2025-12-31,STOR0009,PROD00253,547,40,125,101
INV0001548,2025-12-14,STOR0003,PROD00142,435,20,69,99
INV0001549,2025-12-05,STOR0054,PROD00325,436,43,91,10
INV0001550,2025-12-29,STOR0032,PROD00297,746,38,198,93
INV0001551,2025-12-03,STOR0032,PROD00127,0,0,29,84
INV0001552,2025-12-23,STOR0042,PROD00006,130,48,57,58
INV0001553,2025-12-09,STOR0021,PROD00305,2,1,147,67
INV0001554,2025-12-05,STOR0018,PROD00231,770,17,128,36
INV0001555,2025-12-23,STOR0047,PROD00220,747,13,96,22
INV0001556,2025-12-14,STOR0036,PROD00410,590,25,63,104
INV0001557,2025-12-02,STOR0053,PROD00167,619,35,14,58
INV0001558,2025-12-19,STOR0046,PROD00412,103,44,184,111
INV0001559,2025-12-20,STOR0048,PROD00145,428,28,37,68
INV0001560,2025-12-20,STOR0010,PROD00009,723,29,160,110
INV0001561,2025-12-23,STOR0058,PROD00253,707,25,143,78
INV0001562,2025-12-21,STOR0018,PROD00164,381,14,195,92
INV0001563,2025-12-05,STOR0060,PROD00005,301,37,76,42
INV0001564,2025-12-15,STOR0051,PROD00369,175,36,91,72
INV0001565,2025-12-31,STOR0037,PROD00478,132,47,167,13
INV0001566,2025-12-19,STOR0058,PROD00255,440,39,27,116
INV0001567,2025-12-19,STOR0007,PROD00104,294,28,163,44
INV0001568,2025-12-18,STOR0049,PROD00351,359,0,199,75
INV0001569,2025-12-13,STOR0006,PROD00063,766,9,32,63
INV0001570,2025-12-11,STOR0002,PROD00048,668,47,134,119
INV0001571,2026-01-01,STOR0012,PROD00147,170,43,59,40
INV0001572,2025-12-09,STOR0056,PROD00160,641,11,138,86
INV0001573,2025-12-07,STOR0025,PROD00132,662,33,25,73
INV0001574,2025-12-31,STOR0056,PROD00119,250,26,132,69
INV0001575,2025-12-26,STOR0017,PROD00306,98,11,55,47
INV0001576,2025-12-10,STOR0009,PROD00217,599,0,178,95
INV0001577,2025-12-21,STOR0018,PROD00072,600,23,107,49
INV0001578,2025-12-31,STOR0008,PROD00253,369,28,125,55
INV0001579,2025-12-21,STOR0053,PROD00136,20,7,172,99
INV0001580,2025-12-09,STOR0058,PROD00096,728,24,56,75
INV0001581,2026-01-01,STOR0039,PROD00174,710,46,109,56
INV0001582,2025-12-20,STOR0035,PROD00375,133,22,114,15
INV0001583,2025-12-27,STOR0002,PROD00037,351,39,79,50
INV0001584,2025-12-31,STOR0016,PROD00405,408,12,145,108
INV0001585,2025-12-10,STOR0032,PROD00465,723,23,3,87
INV0001586,2025-12-27,STOR0038,PROD00138,263,10,147,43
INV0001587,2025-12-29,STOR0007,PROD00312,147,29,14,50
INV0001588,2025-12-24,STOR0039,PROD00031,229,40,184,20
INV0001589,2026-01-01,STOR0015,PROD00460,357,20,163,90
INV0001590,2025-12-27,STOR0044,PROD00135,763,31,182,26
INV0001591,2025-12-13,STOR0047,PROD00342,152,49,127,22
INV0001592,2025-12-26,STOR0023,PROD00362,203,29,35,73
INV0001593,2025-12-27,STOR0053,PROD00230,284,26,120,54
INV0001594,2025-12-26,STOR0035,PROD00167,297,45,109,103
INV0001595,2025-12-06,STOR0044,PROD00083,40,32,109,69
INV0001596,2025-12-28,STOR0020,PROD00013,431,27,154,58
INV0001597,2025-12-14,STOR0029,PROD00495,544,22,6,62
INV0001598,2025-12-04,STOR0003,PROD00425,167,10,9,56
INV0001599,2025-12-27,STOR0048,PROD00158,368,12,114,21
INV0001600,2025-12-21,STOR0018,PROD00467,620,33,41,47
INV0001601,2025-12-13,STOR0060,PROD00148,168,38,119,46
INV0001602,2025-12-03,STOR0017,PROD00298,330,22,177,64
INV0001603,2025-12-29,STOR0013,PROD00037,15,5,65,71
INV0001604,2025-12-30,STOR0038,PROD00450,547,12,190,65
INV0001605,2025-12-22,STOR0002,PROD00345,509,47,36,61
INV0001606,2025-12-03,STOR0047,PROD00321,721,41,155,48
INV0001607,2025-12-28,STOR0051,PROD00439,521,22,13,19
INV0001608,2025-12-16,STOR0042,PROD00052,274,13,155,31
INV0001609,2025-12-09,STOR0058,PROD00477,239,2,155,109
INV0001610,2025-12-17,STOR0051,PROD00175,230,31,27,64
INV0001611,2025-12-25,STOR0039,PROD00224,196,33,111,60
INV0001612,2026-01-01,STOR0010,PROD00253,613,1,67,12
INV0001613,2025-12-31,STOR0014,PROD00309,346,14,40,96
INV0001614,2025-12-12,STOR0025,PROD00478,432,21,78,70
INV0001615,2025-12-13,STOR0028,PROD00376,276,15,71,102
INV0001616,2025-12-14,STOR0017,PROD00065,75,8,175,12
INV0001617,2025-12-05,STOR0001,PROD00378,250,0,12,76
INV0001618,2025-12-09,STOR0042,PROD00012,358,17,105,99
INV0001619,2025-12-07,STOR0043,PROD00391,568,48,126,58
INV0001620,2025-12-26,STOR0052,PROD00467,173,4,112,85
INV0001621,2025-12-11,STOR0027,PROD00442,499,38,189,62
INV0001622,2025-12-11,STOR0050,PROD00285,173,10,170,28
INV0001623,2025-12-04,STOR0037,PROD00407,4,4,77,107
INV0001624,2025-12-13,STOR0041,PROD00489,481,41,128,107
INV0001625,2025-12-15,STOR0036,PROD00120,290,6,15,19
INV0001626,2025-12-03,STOR0047,PROD00477,467,49,39,34
INV0001627,2025-12-11,STOR0046,PROD00270,641,13,116,17
INV0001628,2025-12-09,STOR0047,PROD00441,782,30,195,40
INV0001629,2025-12-17,STOR0031,PROD00492,414,27,191,102
INV0001630,2025-12-12,STOR0035,PROD00053,170,42,102,28
INV0001631,2025-12-03,STOR0049,PROD00415,98,48,119,75
INV0001632,2025-12-11,STOR0020,PROD00324,452,42,134,41
INV0001633,2025-12-22,STOR0001,PROD00142,629,12,129,90
INV0001634,2026-01-01,STOR0054,PROD00352,744,19,3,61
INV0001635,2025-12-09,STOR0012,PROD00264,753,48,70,89
INV0001636,2025-12-15,STOR0021,PROD00347,16,3,159,94
INV0001637,2025-12-30,STOR0032,PROD00193,354,26,108,61
INV0001638,2025-12-12,STOR0019,PROD00368,330,6,171,114
INV0001639,2025-12-03,STOR0022,PROD00425,243,25,8,48
INV0001640,2025-12-24,STOR0044,PROD00172,659,17,73,73
INV0001641,2025-12-19,STOR0032,PROD00390,482,45,68,21
INV0001642,2025-12-08,STOR0039,PROD00223,77,31,51,63
INV0001643,2025-12-09,STOR0039,PROD00429,787,39,145,98
INV0001644,2025-12-12,STOR0044,PROD00355,225,39,80,44
INV0001645,2025-12-10,STOR0004,PROD00099,670,47,33,16
INV0001646,2025-12-11,STOR0019,PROD00117,315,13,14,51
INV0001647,2025-12-25,STOR0038,PROD00075,196,11,200,11
INV0001648,2025-12-29,STOR0012,PROD00172,785,35,36,30
INV0001649,2025-12-26,STOR0030,PROD00030,78,4,4,76
INV0001650,2025-12-28,STOR0024,PROD00283,82,49,110,63
INV0001651,2025-12-11,STOR0006,PROD00160,75,31,73,15
INV0001652,2025-12-25,STOR0053,PROD00216,305,7,9,37
INV0001653,2025-12-05,STOR0035,PROD00171,272,0,175,50
INV0001654,2025-12-28,STOR0035,PROD00036,99,14,175,105
INV0001655,2025-12-14,STOR0053,PROD00166,216,6,57,22
INV0001656,2025-12-10,STOR0021,PROD00346,554,25,173,30
INV0001657,2025-12-21,STOR0044,PROD00053,569,27,170,102
INV0001658,2025-12-10,STOR0001,PROD00402,758,27,34,54
INV0001659,2025-12-30,STOR0042,PROD00251,66,26,156,112
INV0001660,2025-12-18,STOR0031,PROD00031,626,35,61,106
INV0001661,2025-12-15,STOR0003,PROD00146,765,10,106,116
INV0001662,2025-12-28,STOR0042,PROD00029,285,40,136,91
INV0001663,2025-12-18,STOR0020,PROD00241,587,25,47,66
INV0001664,2025-12-11,STOR0010,PROD00177,493,18,7,61
INV0001665,2025-12-09,STOR0013,PROD00006,83,46,15,28
INV0001666,2025-12-09,STOR0045,PROD00369,488,30,136,66
INV0001667,2025-12-24,STOR0037,PROD00429,628,7,6,61
INV0001668,2025-12-07,STOR0012,PROD00172,57,49,167,24
INV0001669,2025-12-11,STOR0047,PROD00195,774,47,78,99
INV0001670,2025-12-22,STOR0032,PROD00409,553,32,87,98
INV0001671,2025-12-31,STOR0022,PROD00116,366,28,125,12
INV0001672,2025-12-09,STOR0021,PROD00434,308,10,23,101
INV0001673,2025-12-02,STOR0038,PROD00020,8,7,150,19
INV0001674,2025-12-20,STOR0024,PROD00019,250,45,8,72
INV0001675,2025-12-14,STOR0049,PROD00386,744,32,142,29
INV0001676,2025-12-28,STOR0012,PROD00151,543,27,28,109
INV0001677,2025-12-09,STOR0001,PROD00359,464,37,67,93
INV0001678,2025-12-26,STOR0022,PROD00152,669,6,115,118
INV0001679,2025-12-29,STOR0038,PROD00468,42,29,55,107
INV0001680,2025-12-20,STOR0025,PROD00247,401,42,195,49
INV0001681,2026-01-01,STOR0050,PROD00421,555,31,129,24
INV0001682,2026-01-01,STOR0011,PROD00034,117,35,81,108
INV0001683,2025-12-25,STOR0055,PROD00181,6,5,1,46
INV0001684,2025-12-07,STOR0024,PROD00110,363,22,141,28
INV0001685,2025-12-21,STOR0023,PROD00036,51,33,96,45
INV0001686,2025-12-21,STOR0006,PROD00009,127,13,192,30
INV0001687,2025-12-24,STOR0060,PROD00158,357,24,32,95
