order_id,customer_id,store_id,channel,order_ts,order_status,fulfilment_type,shipping_fee
ORD0004210,CUST000588,STOR0030,B2B,2025-05-22 03:47:00,COMPLETED,STANDARD,11.13
ORD0004211,CUST000987,STOR0057,STORE,2025-07-10 14:34:00,COMPLETED,EXPRESS,3.03
ORD0004212,CUST000715,STOR0051,B2B,2025-12-03 10:59:00,COMPLETED,EXPRESS,22.57
ORD0004213,CUST000201,STOR0050,B2B,2025-06-24 02:41:00,PENDING,CLICK_COLLECT,8.17
ORD0004214,CUST000474,STOR0031,ONLINE,2025-06-20 12:25:00,COMPLETED,CLICK_COLLECT,21.7
ORD0004215,CUST000458,STOR0036,STORE,2025-09-16 19:17:00,COMPLETED,STANDARD,7.46
ORD0004216,CUST001039,STOR0048,ONLINE,2025-10-23 11:30:00,CANCELLED,EXPRESS,22.55
ORD0004217,CUST000097,STOR0057,MARKETPLACE,2025-05-08 16:33:00,COMPLETED,CLICK_COLLECT,17.09
ORD0004218,CUST000577,STOR0019,B2B,2025-05-15 21:08:00,COMPLETED,CLICK_COLLECT,13.17
ORD0004219,CUST000958,STOR0014,MARKETPLACE,2025-06-18 13:04:00,CANCELLED,STANDARD,23.19
ORD0004220,CUST999999,STOR0049,B2B,2025-11-29 17:29:00,COMPLETED,STANDARD,6.55
ORD0004221,CUST001058,STOR0006,STORE,2025-06-24 22:05:00,CANCELLED,STANDARD,19.08
ORD0004222,CUST001066,STOR0048,ONLINE,2025-10-03 23:12:00,COMPLETED,EXPRESS,0.17
ORD0004223,CUST001075,STOR0051,STORE,2025-07-03 00:49:00,COMPLETED,CLICK_COLLECT,2.8
ORD0004224,CUST001004,STOR0027,MARKETPLACE,2025-05-26 12:18:00,PENDING,STANDARD,18.13
ORD0004225,CUST000834,STOR0036,ONLINE,2025-06-25 17:44:00,COMPLETED,STANDARD,23.15
ORD0004226,CUST000331,STOR0041,B2B,2025-09-04 20:08:00,PENDING,STANDARD,13.96
ORD0004227,CUST000426,STOR0043,STORE,2025-08-07 11:57:00,COMPLETED,CLICK_COLLECT,12.6
ORD0004228,CUST000359,STOR0006,STORE,2025-07-08 01:59:00,CANCELLED,EXPRESS,1.59
ORD0004229,CUST000501,STOR0033,MARKETPLACE,2025-05-19 20:15:00,COMPLETED,CLICK_COLLECT,11.84
ORD0004230,CUST000028,STOR0010,B2B,2025-09-16 14:25:00,COMPLETED,CLICK_COLLECT,24.85
ORD0004231,CUST000514,STOR0034,ONLINE,2025-09-03 05:26:00,COMPLETED,EXPRESS,17.37
ORD0004232,CUST000855,STOR0031,ONLINE,2025-07-08 18:05:00,COMPLETED,CLICK_COLLECT,12.77
ORD0004233,CUST000454,STOR0039,MARKETPLACE,2025-07-07 14:39:00,PENDING,STANDARD,23.54
ORD0004234,CUST000318,STOR0051,STORE,2025-05-20 17:57:00,CANCELLED,CLICK_COLLECT,23.87
ORD0004235,CUST001172,STOR0023,STORE,2025-05-30 08:27:00,PENDING,EXPRESS,6.13
ORD0004236,CUST001058,STOR0047,STORE,2025-11-20 13:37:00,COMPLETED,STANDARD,1.07
ORD0004237,CUST001048,STOR0027,ONLINE,2025-06-17 20:19:00,COMPLETED,EXPRESS,10.8
ORD0004238,CUST000327,STOR0015,ONLINE,2025-12-19 21:53:00,CANCELLED,EXPRESS,13.81
ORD0004239,CUST000573,STOR0025,B2B,2025-05-22 21:36:00,COMPLETED,STANDARD,6.92
ORD0004240,CUST000002,STOR0017,MARKETPLACE,2025-05-25 04:35:00,CANCELLED,STANDARD,24.8
ORD0004241,CUST001151,STOR0013,B2B,2025-12-19 05:02:00,COMPLETED,EXPRESS,13.71
ORD0004242,CUST000825,STOR0012,STORE,2025-07-23 16:21:00,CANCELLED,CLICK_COLLECT,16.16
ORD0004243,CUST000144,STOR0031,STORE,2025-09-25 13:44:00,COMPLETED,EXPRESS,11.48
ORD0004244,CUST000852,STOR0049,STORE,2025-08-18 00:45:00,PENDING,CLICK_COLLECT,17.16
ORD0004245,CUST000492,STOR0027,ONLINE,2025-10-16 02:45:00,CANCELLED,EXPRESS,19.32
ORD0004246,CUST000846,STOR0038,MARKETPLACE,2025-07-19 02:44:00,COMPLETED,EXPRESS,10.12
ORD0004247,CUST000506,STOR0031,MARKETPLACE,2025-11-03 07:43:00,CANCELLED,STANDARD,22.65
ORD0004248,CUST000454,STOR0022,B2B,2025-09-12 08:22:00,CANCELLED,EXPRESS,17.86
ORD0004249,CUST001153,STOR0009,MARKETPLACE,2025-12-19 16:23:00,COMPLETED,CLICK_COLLECT,5.84
ORD0004250,CUST001051,STOR0059,STORE,2025-05-24 17:43:00,CANCELLED,EXPRESS,7.8
ORD0004251,CUST000341,STOR0013,B2B,2025-12-16 18:57:00,COMPLETED,EXPRESS,3.26
ORD0004252,CUST000374,STOR0023,B2B,2025-07-13 10:00:00,CANCELLED,CLICK_COLLECT,1.56
ORD0004253,CUST001059,STOR0012,MARKETPLACE,2025-06-05 15:51:00,PENDING,CLICK_COLLECT,13.66
ORD0004254,CUST000223,STOR0047,ONLINE,2025-05-24 12:48:00,COMPLETED,EXPRESS,18.02
ORD0004255,CUST000598,STOR0001,STORE,2025-06-28 05:37:00,PENDING,CLICK_COLLECT,23.92
ORD0004256,CUST000524,STOR0006,STORE,2025-07-22 06:31:00,CANCELLED,CLICK_COLLECT,22.3
ORD0004257,CUST000769,STOR0021,MARKETPLACE,2025-09-23 00:32:00,COMPLETED,STANDARD,13.1
ORD0004258,CUST000948,STOR0059,ONLINE,2025-11-20 03:39:00,CANCELLED,CLICK_COLLECT,18.66
ORD0004259,CUST000424,STOR0044,ONLINE,2025-06-27 19:50:00,COMPLETED,STANDARD,15.56
ORD0004260,CUST000965,STOR0051,MARKETPLACE,2025-05-14 05:43:00,PENDING,EXPRESS,4.54
ORD0004261,CUST000827,STOR0024,B2B,2025-12-22 01:04:00,COMPLETED,EXPRESS,7.98
ORD0004262,CUST000435,STOR0041,STORE,2025-07-22 16:24:00,PENDING,STANDARD,24.31
ORD0004263,CUST000007,STOR0051,MARKETPLACE,2025-10-28 21:31:00,CANCELLED,STANDARD,21.79
ORD0004264,CUST000431,STOR0034,MARKETPLACE,2025-07-31 10:30:00,COMPLETED,STANDARD,14.31
ORD0004265,CUST000884,STOR0060,B2B,2025-05-07 00:47:00,COMPLETED,EXPRESS,21.97
ORD0004266,CUST000137,STOR0043,MARKETPLACE,2025-11-27 21:55:00,COMPLETED,STANDARD,11.01
ORD0004267,CUST000337,STOR0019,MARKETPLACE,2025-08-17 00:51:00,COMPLETED,EXPRESS,15.02
ORD0004268,CUST001046,STOR0006,MARKETPLACE,2025-11-01 18:05:00,COMPLETED,STANDARD,18.98
ORD0004269,CUST000925,STOR0022,B2B,2025-12-21 12:55:00,COMPLETED,EXPRESS,6.57
ORD0004270,CUST001140,STOR0013,MARKETPLACE,2025-11-23 00:24:00,COMPLETED,EXPRESS,0.53
ORD0004271,CUST001075,STOR0035,STORE,2025-06-24 07:55:00,COMPLETED,CLICK_COLLECT,17.61
ORD0004272,CUST000773,STOR0047,ONLINE,2025-08-25 18:25:00,PENDING,CLICK_COLLECT,19.53
ORD0004273,CUST000237,STOR0033,B2B,2025-12-31 23:52:00,COMPLETED,CLICK_COLLECT,13.9
ORD0004274,CUST000041,STOR0013,B2B,2025-07-18 03:18:00,COMPLETED,EXPRESS,13.16
ORD0004275,CUST000283,STOR0052,B2B,2025-07-11 10:06:00,COMPLETED,CLICK_COLLECT,22.0
ORD0004276,CUST000116,STOR0056,STORE,2025-12-13 14:39:00,COMPLETED,CLICK_COLLECT,18.56
ORD0004277,CUST000046,STOR0039,MARKETPLACE,2025-10-08 06:56:00,COMPLETED,STANDARD,23.59
ORD0004278,CUST000174,STOR0051,STORE,2025-05-23 21:10:00,COMPLETED,CLICK_COLLECT,8.09
ORD0004279,CUST000063,STOR0059,ONLINE,2025-12-04 14:38:00,CANCELLED,STANDARD,8.57
ORD0004280,CUST000269,STOR0016,ONLINE,2025-08-13 17:31:00,CANCELLED,CLICK_COLLECT,5.24
ORD0004281,CUST001080,STOR0013,B2B,2025-08-21 11:28:00,COMPLETED,CLICK_COLLECT,17.03
ORD0004282,CUST000203,STOR0016,B2B,2025-06-02 01:18:00,CANCELLED,EXPRESS,12.08
ORD0004283,CUST000740,STOR0052,STORE,2025-08-11 15:38:00,COMPLETED,CLICK_COLLECT,23.8
ORD0004284,CUST000982,STOR0014,B2B,2025-07-14 19:24:00,COMPLETED,CLICK_COLLECT,10.54
ORD0004285,CUST000925,STOR0038,ONLINE,2025-07-25 10:49:00,COMPLETED,STANDARD,20.94
ORD0004286,CUST000049,STOR0060,STORE,2025-07-23 10:16:00,PENDING,CLICK_COLLECT,15.61
ORD0004287,CUST000611,STOR0014,STORE,2025-10-29 08:57:00,CANCELLED,CLICK_COLLECT,11.17
ORD0004288,CUST000483,STOR0044,B2B,2025-09-29 08:07:00,CANCELLED,EXPRESS,6.74
ORD0004289,CUST001037,STOR0039,B2B,2025-09-22 16:27:00,PENDING,STANDARD,12.98
ORD0004290,CUST000476,STOR0037,ONLINE,2025-09-05 16:27:00,COMPLETED,STANDARD,13.48
ORD0004291,CUST000079,STOR0048,MARKETPLACE,2025-07-06 10:37:00,PENDING,STANDARD,17.17
ORD0004292,CUST000956,STOR0018,STORE,2025-11-24 09:16:00,CANCELLED,STANDARD,11.32
ORD0004293,CUST000704,STOR0047,STORE,2025-08-06 09:17:00,CANCELLED,CLICK_COLLECT,10.3
ORD0004294,CUST000518,STOR0030,STORE,2025-05-21 19:21:00,PENDING,EXPRESS,6.93
ORD0004295,CUST000186,STOR0056,STORE,2025-05-20 14:20:00,PENDING,STANDARD,23.29
ORD0004296,CUST000920,STOR0035,STORE,2025-08-11 00:15:00,PENDING,STANDARD,5.71
ORD0004297,CUST000236,STOR0044,ONLINE,2025-08-19 16:38:00,PENDING,CLICK_COLLECT,16.17
ORD0004298,CUST000941,STOR0001,B2B,2025-09-19 15:30:00,COMPLETED,STANDARD,2.66
ORD0004299,CUST000442,STOR0054,STORE,2025-09-30 20:43:00,COMPLETED,EXPRESS,24.21
ORD0004300,CUST000980,STOR0045,MARKETPLACE,2025-08-29 19:59:00,CANCELLED,STANDARD,2.3
ORD0004301,CUST001063,STOR0026,STORE,2025-09-05 15:04:00,CANCELLED,EXPRESS,18.28
ORD0004302,CUST000144,STOR0026,STORE,2025-11-10 16:26:00,COMPLETED,CLICK_COLLECT,9.81
ORD0004303,CUST000496,STOR0001,STORE,2025-11-24 17:07:00,COMPLETED,CLICK_COLLECT,19.98
ORD0004304,CUST001057,STOR0027,MARKETPLACE,2025-06-08 09:43:00,COMPLETED,CLICK_COLLECT,6.32
ORD0004305,CUST000567,STOR0037,B2B,2025-08-15 11:51:00,CANCELLED,STANDARD,19.44
ORD0004306,CUST000551,STOR0052,STORE,2025-07-02 12:19:00,COMPLETED,CLICK_COLLECT,16.25
ORD0004307,CUST000224,STOR0042,B2B,2025-07-18 03:08:00,CANCELLED,STANDARD,1.21
ORD0004308,CUST000157,STOR0045,STORE,2025-09-21 20:02:00,PENDING,CLICK_COLLECT,6.24
ORD0004309,CUST001091,STOR0001,ONLINE,2025-07-10 16:10:00,PENDING,STANDARD,20.57
ORD0004310,CUST000790,STOR0021,ONLINE,2025-08-04 07:54:00,COMPLETED,CLICK_COLLECT,8.87
ORD0004311,CUST000858,STOR0039,ONLINE,2025-09-17 13:39:00,COMPLETED,STANDARD,15.03
ORD0004312,CUST000184,STOR0051,MARKETPLACE,2025-12-16 06:12:00,COMPLETED,EXPRESS,0.36
ORD0004313,CUST000642,STOR0041,B2B,2025-07-14 03:59:00,COMPLETED,CLICK_COLLECT,17.24
ORD0004314,CUST000867,STOR0034,B2B,2025-10-30 04:29:00,COMPLETED,CLICK_COLLECT,20.27
ORD0004315,CUST001169,STOR0048,STORE,2025-09-05 14:52:00,COMPLETED,STANDARD,5.98
ORD0004316,CUST000637,STOR0058,STORE,2025-07-29 13:53:00,COMPLETED,STANDARD,13.79
ORD0004317,CUST000807,STOR0025,ONLINE,2025-07-10 10:28:00,CANCELLED,CLICK_COLLECT,16.71
ORD0004318,CUST000746,STOR0004,B2B,2025-06-19 18:53:00,COMPLETED,STANDARD,0.35
ORD0004319,CUST000130,STOR0041,B2B,2025-05-25 17:19:00,COMPLETED,CLICK_COLLECT,4.51
ORD0004320,CUST000288,STOR0014,MARKETPLACE,2025-08-18 11:52:00,CANCELLED,EXPRESS,17.53
ORD0004321,CUST000880,STOR0048,ONLINE,2025-12-21 11:18:00,COMPLETED,CLICK_COLLECT,20.01
ORD0004322,CUST000843,STOR0030,STORE,2025-07-01 17:17:00,CANCELLED,EXPRESS,7.57
ORD0004323,CUST001051,STOR0040,STORE,2025-05-19 02:55:00,PENDING,CLICK_COLLECT,2.86
ORD0004324,CUST000684,STOR0014,MARKETPLACE,2025-07-21 21:13:00,COMPLETED,STANDARD,8.57
ORD0004325,CUST001092,STOR0043,B2B,2025-11-05 13:08:00,COMPLETED,EXPRESS,17.34
ORD0004326,CUST000509,STOR0051,MARKETPLACE,2025-09-13 02:53:00,CANCELLED,EXPRESS,21.17
ORD0004327,CUST000527,STOR0050,ONLINE,2025-07-07 23:48:00,CANCELLED,CLICK_COLLECT,6.83
ORD0004328,CUST000650,STOR0002,MARKETPLACE,2025-05-28 16:55:00,PENDING,STANDARD,16.75
ORD0004329,CUST000646,STOR0050,MARKETPLACE,2025-05-19 11:42:00,CANCELLED,CLICK_COLLECT,8.78
ORD0004330,CUST000048,STOR0043,B2B,2025-06-08 01:25:00,COMPLETED,STANDARD,15.61
ORD0004331,CUST000931,STOR0014,B2B,2025-11-22 23:22:00,COMPLETED,EXPRESS,5.96
ORD0004332,CUST000647,STOR0035,MARKETPLACE,2025-05-06 07:07:00,CANCELLED,EXPRESS,5.7
ORD0004333,CUST000513,STOR0018,STORE,2025-11-17 19:50:00,PENDING,STANDARD,17.2
ORD0004334,CUST000126,STOR0038,STORE,2025-07-10 21:01:00,COMPLETED,STANDARD,14.37
ORD0004335,CUST001148,STOR0032,STORE,2025-12-31 01:30:00,COMPLETED,EXPRESS,17.11
ORD0004336,CUST000078,STOR0016,MARKETPLACE,2025-10-01 00:54:00,COMPLETED,STANDARD,18.65
ORD0004337,CUST000052,STOR0058,MARKETPLACE,2025-06-15 12:09:00,COMPLETED,CLICK_COLLECT,9.19
ORD0004338,CUST000303,STOR0057,MARKETPLACE,2025-08-02 23:24:00,PENDING,EXPRESS,9.29
ORD0004339,CUST000907,STOR0035,STORE,2025-11-25 11:46:00,COMPLETED,CLICK_COLLECT,6.07
ORD0004340,CUST000147,STOR0002,MARKETPLACE,2025-10-01 09:13:00,COMPLETED,CLICK_COLLECT,12.61
ORD0004341,CUST000901,STOR0034,STORE,2025-08-04 14:35:00,PENDING,STANDARD,16.97
ORD0004342,CUST000369,STOR0047,STORE,2025-09-27 10:30:00,PENDING,EXPRESS,12.96
ORD0004343,CUST000146,STOR0036,B2B,2025-05-09 21:54:00,COMPLETED,CLICK_COLLECT,16.09
ORD0004344,CUST000599,STOR0026,ONLINE,2025-12-11 21:33:00,CANCELLED,EXPRESS,8.54
ORD0004345,CUST000655,STOR0044,B2B,2025-08-21 05:42:00,CANCELLED,STANDARD,22.4
ORD0004346,CUST000204,STOR0035,B2B,2025-12-25 05:28:00,COMPLETED,CLICK_COLLECT,11.3
ORD0004347,CUST001188,STOR0036,ONLINE,2025-07-29 01:50:00,COMPLETED,STANDARD,12.14
ORD0004348,CUST000260,STOR0003,MARKETPLACE,2025-12-18 21:58:00,CANCELLED,CLICK_COLLECT,22.78
ORD0004349,CUST000427,STOR0038,ONLINE,2025-12-18 14:18:00,CANCELLED,EXPRESS,22.99
ORD0004350,CUST000390,STOR0040,STORE,2025-07-09 15:31:00,COMPLETED,STANDARD,7.45
ORD0004351,CUST000551,STOR0001,B2B,2025-11-25 08:52:00,COMPLETED,CLICK_COLLECT,2.53
ORD0004352,CUST001109,STOR0042,ONLINE,2025-09-06 02:58:00,COMPLETED,STANDARD,4.52
ORD0004353,CUST000815,STOR0032,STORE,2025-11-15 06:48:00,PENDING,CLICK_COLLECT,24.26
ORD0004354,CUST000518,STOR0060,STORE,2025-05-24 23:25:00,CANCELLED,STANDARD,24.47
ORD0004355,CUST000861,STOR0018,B2B,2025-11-20 12:26:00,COMPLETED,STANDARD,12.22
ORD0004356,CUST000375,STOR0029,MARKETPLACE,2025-09-29 07:22:00,CANCELLED,EXPRESS,3.38
ORD0004357,CUST001114,STOR0016,ONLINE,2025-11-01 22:01:00,COMPLETED,STANDARD,16.29
ORD0004358,CUST000164,STOR0041,STORE,2025-05-25 23:24:00,COMPLETED,STANDARD,8.26
ORD0004359,CUST001009,STOR0019,ONLINE,2025-09-28 01:03:00,CANCELLED,EXPRESS,17.78
ORD0004360,CUST001127,STOR0025,ONLINE,2025-07-13 06:02:00,COMPLETED,STANDARD,13.91
ORD0004361,CUST000815,STOR0032,STORE,2025-10-22 07:06:00,COMPLETED,STANDARD,21.28
ORD0004362,CUST000517,STOR0018,B2B,2025-07-21 12:53:00,COMPLETED,STANDARD,9.52
ORD0004363,CUST000881,STOR0030,STORE,2025-11-24 12:03:00,CANCELLED,EXPRESS,13.21
ORD0004364,CUST000149,STOR0017,ONLINE,2025-12-18 19:10:00,PENDING,STANDARD,0.98
ORD0004365,CUST000053,STOR0033,MARKETPLACE,2025-08-31 05:51:00,CANCELLED,CLICK_COLLECT,20.25
ORD0004366,CUST000096,STOR0047,ONLINE,2025-12-04 17:46:00,COMPLETED,EXPRESS,1.52
ORD0004367,CUST000953,STOR0041,B2B,2025-08-02 12:17:00,COMPLETED,CLICK_COLLECT,15.74
ORD0004368,CUST000044,STOR0057,STORE,2025-08-30 11:28:00,COMPLETED,EXPRESS,15.71
ORD0004369,CUST000573,STOR0050,B2B,2025-12-14 23:20:00,PENDING,STANDARD,20.84
ORD0004370,CUST001196,STOR0054,STORE,2025-05-11 18:48:00,CANCELLED,CLICK_COLLECT,7.06
ORD0004371,CUST000333,STOR0014,ONLINE,2025-11-05 12:20:00,PENDING,STANDARD,7.23
ORD0004372,CUST000542,STOR0057,STORE,2025-12-06 06:12:00,COMPLETED,EXPRESS,15.3
ORD0004373,CUST000949,STOR0055,ONLINE,2025-09-22 05:01:00,COMPLETED,STANDARD,3.85
ORD0004374,CUST000692,STOR0017,B2B,2025-11-18 14:22:00,COMPLETED,STANDARD,20.31
ORD0004375,CUST000596,STOR0051,ONLINE,2025-11-20 19:27:00,CANCELLED,STANDARD,13.23
ORD0004376,CUST000965,STOR0055,STORE,2025-08-01 02:06:00,COMPLETED,STANDARD,4.81
ORD0004377,CUST000336,STOR0006,B2B,2025-11-29 11:32:00,COMPLETED,EXPRESS,23.92
ORD0004378,CUST000060,STOR0035,ONLINE,2025-10-28 07:55:00,COMPLETED,CLICK_COLLECT,23.33
ORD0004379,CUST000027,STOR0035,B2B,2025-12-07 20:40:00,COMPLETED,STANDARD,4.16
ORD0004380,CUST000620,STOR0020,STORE,2025-08-08 16:01:00,COMPLETED,EXPRESS,24.54
ORD0004381,CUST000991,STOR0009,ONLINE,2025-10-27 14:59:00,COMPLETED,STANDARD,11.13
ORD0004382,CUST000217,STOR0001,ONLINE,2025-11-01 12:33:00,CANCELLED,EXPRESS,22.51
ORD0004383,CUST000175,STOR0022,STORE,2025-07-04 11:08:00,CANCELLED,EXPRESS,5.05
ORD0004384,CUST000149,STOR0001,B2B,2025-10-20 14:07:00,COMPLETED,EXPRESS,13.35
ORD0004385,CUST000562,STOR0027,MARKETPLACE,2025-09-17 20:27:00,COMPLETED,EXPRESS,11.82
ORD0004386,CUST000637,STOR0028,MARKETPLACE,2025-07-05 11:55:00,COMPLETED,CLICK_COLLECT,11.67
ORD0004387,CUST000651,STOR0030,B2B,2025-06-22 10:11:00,CANCELLED,CLICK_COLLECT,14.57
ORD0004388,CUST001007,STOR0046,B2B,2025-09-28 20:44:00,COMPLETED,CLICK_COLLECT,20.74
ORD0004389,CUST000791,STOR0003,STORE,2025-08-09 02:24:00,COMPLETED,CLICK_COLLECT,16.27
ORD0004390,CUST000062,STOR0007,MARKETPLACE,2025-10-21 15:47:00,COMPLETED,CLICK_COLLECT,8.82
ORD0004391,CUST000901,STOR0051,ONLINE,2025-10-18 01:43:00,COMPLETED,CLICK_COLLECT,24.89
ORD0004392,CUST000779,STOR0047,STORE,2025-05-30 19:39:00,COMPLETED,STANDARD,1.45
ORD0004393,CUST001007,STOR0010,MARKETPLACE,2025-07-23 15:58:00,PENDING,EXPRESS,1.88
ORD0004394,CUST000706,STOR0044,STORE,2025-05-29 11:40:00,COMPLETED,CLICK_COLLECT,19.34
ORD0004395,CUST001188,STOR0044,ONLINE,2025-05-29 12:08:00,CANCELLED,STANDARD,13.69
ORD0004396,CUST000658,STOR0047,B2B,2025-11-17 16:05:00,CANCELLED,STANDARD,16.54
ORD0004397,CUST001180,STOR0035,ONLINE,2025-11-24 06:01:00,COMPLETED,STANDARD,15.97
ORD0004398,CUST000410,STOR0018,STORE,2025-06-30 08:59:00,CANCELLED,STANDARD,8.04
ORD0004399,CUST001070,STOR0032,B2B,2025-09-18 01:44:00,PENDING,CLICK_COLLECT,22.98
ORD0004400,CUST000998,STOR0010,MARKETPLACE,2025-12-27 07:18:00,COMPLETED,STANDARD,17.6
ORD0004401,CUST000194,STOR0052,B2B,2025-09-01 12:09:00,COMPLETED,STANDARD,0.51
ORD0004402,CUST000618,STOR0009,STORE,2025-08-18 09:31:00,COMPLETED,EXPRESS,13.21
ORD0004403,CUST000990,STOR0002,STORE,2025-11-08 09:33:00,PENDING,EXPRESS,2.61
ORD0004404,CUST000083,STOR0036,MARKETPLACE,2025-10-25 05:35:00,COMPLETED,EXPRESS,13.16
ORD0004405,CUST000898,STOR0031,STORE,2025-06-14 12:08:00,COMPLETED,STANDARD,21.54
ORD0004406,CUST000197,STOR0009,B2B,2025-06-22 10:33:00,CANCELLED,EXPRESS,5.57
ORD0004407,CUST000214,STOR0040,B2B,2025-05-07 08:51:00,COMPLETED,EXPRESS,23.0
ORD0004408,CUST000373,STOR0055,STORE,2025-09-02 13:21:00,COMPLETED,EXPRESS,21.12
ORD0004409,CUST000679,STOR0049,ONLINE,2025-08-16 16:51:00,CANCELLED,CLICK_COLLECT,4.45
ORD0004410,CUST000945,STOR0007,STORE,2025-09-05 11:04:00,COMPLETED,CLICK_COLLECT,16.43
ORD0004411,CUST000672,STOR0017,B2B,2025-10-14 17:19:00,COMPLETED,CLICK_COLLECT,15.65
ORD0004412,CUST000048,STOR0023,B2B,2025-07-28 00:40:00,COMPLETED,CLICK_COLLECT,8.31
ORD0004413,CUST000852,STOR0027,MARKETPLACE,2025-09-17 01:31:00,PENDING,EXPRESS,12.94
ORD0004414,CUST000512,STOR0008,STORE,2025-06-04 07:34:00,CANCELLED,EXPRESS,1.16
ORD0004415,CUST000718,STOR0039,MARKETPLACE,2025-09-20 07:12:00,PENDING,STANDARD,15.93
ORD0004416,CUST000525,STOR0024,STORE,2025-12-15 04:58:00,COMPLETED,CLICK_COLLECT,13.42
ORD0004417,CUST000388,STOR0057,MARKETPLACE,2025-08-13 00:42:00,COMPLETED,EXPRESS,2.7
ORD0004418,CUST000723,STOR0020,B2B,2025-08-22 22:53:00,COMPLETED,EXPRESS,2.47
ORD0004419,CUST000224,STOR0003,ONLINE,2025-10-18 18:41:00,COMPLETED,CLICK_COLLECT,19.4
ORD0004420,CUST000163,STOR0041,STORE,2025-12-13 07:36:00,PENDING,CLICK_COLLECT,20.48
ORD0004421,CUST000513,STOR0019,ONLINE,2025-07-05 10:33:00,COMPLETED,STANDARD,11.47
ORD0004422,CUST000907,STOR0032,ONLINE,2025-05-24 04:56:00,COMPLETED,EXPRESS,16.18
ORD0004423,CUST000010,STOR0054,ONLINE,2025-07-31 06:52:00,CANCELLED,EXPRESS,6.79
ORD0004424,CUST001078,STOR0001,STORE,2025-09-28 08:00:00,COMPLETED,CLICK_COLLECT,14.88
ORD0004425,CUST000092,STOR0056,B2B,2025-06-15 05:36:00,COMPLETED,STANDARD,15.13
ORD0004426,CUST001139,STOR0048,MARKETPLACE,2025-11-17 12:20:00,COMPLETED,STANDARD,17.36
ORD0004427,CUST000516,STOR0021,STORE,2025-07-07 14:26:00,CANCELLED,CLICK_COLLECT,7.97
ORD0004428,CUST000030,STOR0060,STORE,2025-08-29 04:33:00,COMPLETED,CLICK_COLLECT,21.96
ORD0004429,CUST000848,STOR0003,ONLINE,2025-07-26 13:11:00,PENDING,STANDARD,9.13
ORD0004430,CUST000247,STOR0056,ONLINE,2025-09-22 00:42:00,COMPLETED,CLICK_COLLECT,6.19
ORD0004431,CUST999999,STOR0030,STORE,2025-05-06 10:59:00,PENDING,EXPRESS,21.63
ORD0004432,CUST000329,STOR0051,STORE,2025-11-10 15:40:00,COMPLETED,STANDARD,0.25
ORD0004433,CUST001111,STOR0005,B2B,2025-05-24 01:54:00,PENDING,CLICK_COLLECT,4.25
ORD0004434,CUST000958,STOR0025,B2B,2025-06-17 06:55:00,COMPLETED,STANDARD,9.16
ORD0004435,CUST000139,STOR0038,ONLINE,2025-05-23 11:54:00,CANCELLED,STANDARD,20.96
ORD0004436,CUST000275,STOR0040,STORE,2025-10-26 04:29:00,PENDING,EXPRESS,21.22
ORD0004437,CUST001145,STOR0027,STORE,2025-12-30 04:42:00,COMPLETED,CLICK_COLLECT,19.22
ORD0004438,CUST000344,STOR0046,B2B,2025-07-05 09:37:00,COMPLETED,CLICK_COLLECT,14.57
ORD0004439,CUST001108,STOR0032,MARKETPLACE,2025-12-21 20:52:00,PENDING,EXPRESS,8.78
ORD0004440,CUST000289,STOR0050,STORE,2025-05-28 01:39:00,COMPLETED,EXPRESS,9.08
ORD0004441,CUST000933,STOR0055,STORE,2025-09-17 16:22:00,PENDING,CLICK_COLLECT,5.53
ORD0004442,CUST001057,STOR0053,ONLINE,2025-08-16 20:13:00,CANCELLED,STANDARD,16.57
ORD0004443,CUST001137,STOR0032,MARKETPLACE,2025-05-12 11:20:00,COMPLETED,STANDARD,17.46
ORD0004444,CUST000177,STOR0018,ONLINE,2025-06-13 18:26:00,PENDING,EXPRESS,1.61
ORD0004445,CUST000322,STOR0042,ONLINE,2025-09-02 18:20:00,COMPLETED,EXPRESS,14.89
ORD0004446,CUST000197,STOR0018,MARKETPLACE,2025-12-26 16:39:00,COMPLETED,CLICK_COLLECT,2.02
ORD0004447,CUST000248,STOR0031,STORE,2025-05-24 17:39:00,PENDING,EXPRESS,8.43
ORD0004448,CUST000991,STOR0018,MARKETPLACE,2025-09-15 09:34:00,COMPLETED,STANDARD,14.41
ORD0004449,CUST001132,STOR0059,B2B,2025-06-19 13:11:00,COMPLETED,CLICK_COLLECT,13.5
ORD0004450,CUST000380,STOR0002,ONLINE,2025-05-11 15:42:00,PENDING,CLICK_COLLECT,16.55
ORD0004451,CUST000043,STOR0006,B2B,2025-08-05 14:51:00,COMPLETED,STANDARD,24.11
ORD0004452,CUST000915,STOR0021,STORE,2025-10-21 21:20:00,PENDING,STANDARD,8.25
ORD0004453,CUST000766,STOR0056,B2B,2025-12-01 22:48:00,PENDING,STANDARD,17.56
ORD0004454,CUST000028,STOR0001,ONLINE,2025-09-23 08:27:00,COMPLETED,CLICK_COLLECT,16.33
ORD0004455,CUST000433,STOR0025,STORE,2025-06-03 04:49:00,COMPLETED,CLICK_COLLECT,4.68
ORD0004456,CUST000585,STOR0051,B2B,2025-10-11 20:43:00,COMPLETED,STANDARD,3.39
ORD0004457,CUST001172,STOR0045,ONLINE,2025-12-25 11:07:00,CANCELLED,CLICK_COLLECT,11.21
