order_line_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,line_total
LINE00014165,ORD0004726,2,PROD00044,6,950.0,0.0,5700.0
LINE00014166,ORD0004727,1,PROD00498,1,1132.55,0.0,1132.55
LINE00014167,ORD0004727,2,PROD00383,3,1125.99,675.59,2702.38
LINE00014168,ORD0004727,3,PROD00159,5,1018.5,1018.5,4074.0
LINE00014169,ORD0004727,4,PROD00183,6,1136.23,0.0,6817.38
LINE00014170,ORD0004727,5,PROD00281,2,285.57,57.11,514.03
LINE00014171,ORD0004728,1,PROD00358,6,604.19,725.03,2900.11
LINE00014172,ORD0004728,2,PROD00132,2,92.71,37.08,148.34
LINE00014173,ORD0004729,1,PROD00041,5,568.41,0.0,2842.05
LINE00014174,ORD0004729,2,PROD00057,4,479.3,0.0,1917.2
LINE00014175,ORD0004730,1,PROD00129,1,183.27,18.33,164.94
LINE00014176,ORD0004730,2,PROD00311,5,950.01,0.0,4750.05
LINE00014177,ORD0004730,3,PROD00248,2,712.93,0.0,1425.86
LINE00014178,ORD0004731,1,PROD00348,5,538.54,0.0,2692.7
LINE00014179,ORD0004731,2,PROD00009,5,278.89,0.0,1394.45
LINE00014180,ORD0004732,1,PROD00153,2,903.73,180.75,1626.71
LINE00014181,ORD0004732,2,PROD00137,2,1002.86,0.0,2005.72
LINE00014182,ORD0004732,3,PROD00107,6,961.4,288.42,5479.98
LINE00014183,ORD0004732,4,PROD00404,2,14.52,0.0,29.04
LINE00014184,ORD0004733,1,PROD00064,2,1154.46,0.0,2308.92
LINE00014185,ORD0004734,1,PROD00328,3,1097.8,658.68,2634.72
LINE00014186,ORD0004734,2,PROD00068,6,695.51,0.0,4173.06
LINE00014187,ORD0004734,3,PROD00288,4,1069.05,427.62,3848.58
LINE00014188,ORD0004735,1,PROD00066,4,90.45,0.0,361.8
LINE00014189,ORD0004735,2,PROD00246,4,914.42,365.77,3291.91
LINE00014190,ORD0004735,3,PROD00169,5,936.53,0.0,4682.65
LINE00014191,ORD0004736,1,PROD00267,4,585.09,234.04,2106.32
LINE00014192,ORD0004737,1,PROD00060,6,27.56,33.07,132.29
LINE00014193,ORD0004737,2,PROD00450,5,5.2,2.6,23.4
LINE00014194,ORD0004737,3,PROD00326,4,62.71,0.0,250.84
LINE00014195,ORD0004738,1,PROD00278,3,1131.11,678.67,2714.66
LINE00014196,ORD0004739,1,PROD00088,4,198.64,39.73,754.83
LINE00014197,ORD0004740,1,PROD00247,4,364.03,0.0,1456.12
LINE00014198,ORD0004740,2,PROD00087,6,632.08,0.0,3792.48
LINE00014199,ORD0004740,3,PROD00496,2,347.67,0.0,695.34
LINE00014200,ORD0004740,4,PROD00106,2,203.33,81.33,325.33
LINE00014201,ORD0004740,5,PROD00236,1,705.1,141.02,564.08
LINE00014202,ORD0004741,1,PROD00198,6,113.98,0.0,683.88
LINE00014203,ORD0004742,1,PROD00103,2,918.23,0.0,1836.46
LINE00014204,ORD0004742,2,PROD00232,3,158.14,0.0,474.42
LINE00014205,ORD0004742,3,PROD00398,3,1133.11,0.0,3399.33
LINE00014206,ORD0004742,4,PROD00424,4,864.8,0.0,3459.2
LINE00014207,ORD0004742,5,PROD00269,2,239.0,47.8,430.2
LINE00014208,ORD0004743,1,PROD00218,4,72.11,14.42,274.02
LINE00014209,ORD0004743,2,PROD00397,2,739.69,0.0,1479.38
LINE00014210,ORD0004744,1,PROD00070,4,761.85,0.0,3047.4
LINE00014211,ORD0004744,2,PROD00465,2,529.01,0.0,1058.02
LINE00014212,ORD0004744,3,PROD00338,3,875.77,0.0,2627.31
LINE00014213,ORD0004744,4,PROD00411,5,51.95,0.0,259.75
LINE00014214,ORD0004744,5,PROD00176,2,205.44,20.54,390.34
LINE00014215,ORD0004745,1,PROD00063,5,1027.68,256.92,4881.48
LINE00014216,ORD0004745,2,PROD00173,3,284.05,42.61,809.54
LINE00014217,ORD0004745,3,PROD00135,2,811.17,0.0,1622.34
LINE00014218,ORD0004745,4,PROD00103,4,724.27,0.0,2897.08
LINE00014219,ORD0004745,5,PROD00376,2,628.39,0.0,1256.78
LINE00014220,ORD0004746,1,PROD00448,3,917.09,137.56,2613.71
LINE00014221,ORD0004747,1,PROD00160,4,412.93,330.34,1321.38
LINE00014222,ORD0004747,2,PROD00381,5,764.62,191.16,3631.94
LINE00014223,ORD0004747,3,PROD00279,4,704.18,0.0,2816.72
LINE00014224,ORD0004748,1,PROD00207,6,356.77,0.0,2140.62
LINE00014225,ORD0004748,2,PROD00062,1,830.02,166.0,664.02
LINE00014226,ORD0004748,3,PROD00246,1,571.98,0.0,571.98
LINE00014227,ORD0004748,4,PROD00277,5,81.58,40.79,367.11
LINE00014228,ORD0004748,5,PROD00062,2,511.76,204.7,818.82
LINE00014229,ORD0004749,1,PROD00400,1,111.22,0.0,111.22
LINE00014230,ORD0004749,2,PROD00115,4,285.44,0.0,1141.76
LINE00014231,ORD0004749,3,PROD00330,1,7.17,0.0,7.17
LINE00014232,ORD0004749,4,PROD00081,4,430.4,0.0,1721.6
LINE00014233,ORD0004750,1,PROD00012,4,623.4,249.36,2244.24
LINE00014234,ORD0004750,2,PROD00182,4,1146.7,0.0,4586.8
LINE00014235,ORD0004750,3,PROD00087,6,720.97,432.58,3893.24
LINE00014236,ORD0004750,4,PROD00490,4,93.16,74.53,298.11
LINE00014237,ORD0004750,5,PROD00033,4,667.99,0.0,2671.96
LINE00014238,ORD0004751,1,PROD00498,2,659.95,0.0,1319.9
LINE00014239,ORD0004751,2,PROD00263,4,522.98,0.0,2091.92
LINE00014240,ORD0004752,1,PROD00063,5,668.08,0.0,3340.4
LINE00014241,ORD0004752,2,PROD00430,2,360.85,36.09,685.61
LINE00014242,ORD0004752,3,PROD00445,1,676.91,0.0,676.91
LINE00014243,ORD0004753,1,PROD00112,4,382.71,306.17,1224.67
LINE00014244,ORD0004753,2,PROD00146,3,254.85,38.23,726.32
LINE00014245,ORD0004753,3,PROD00341,4,1089.85,435.94,3923.46
LINE00014246,ORD0004753,4,PROD00143,6,871.08,1045.3,4181.18
LINE00014247,ORD0004754,1,PROD00299,3,930.09,0.0,2790.27
LINE00014248,ORD0004754,2,PROD00214,3,176.31,26.45,502.48
LINE00014249,ORD0004754,3,PROD00002,1,823.4,82.34,741.06
LINE00014250,ORD0004755,1,PROD00133,6,451.19,0.0,2707.14
LINE00014251,ORD0004756,1,PROD00122,3,1168.47,701.08,2804.33
LINE00014252,ORD0004756,2,PROD00286,5,1038.22,0.0,5191.1
LINE00014253,ORD0004756,3,PROD00292,6,603.11,0.0,3618.66
LINE00014254,ORD0004756,4,PROD00156,5,569.29,0.0,2846.45
LINE00014255,ORD0004757,1,PROD00487,3,384.08,0.0,1152.24
LINE00014256,ORD0004757,2,PROD00390,1,927.58,92.76,834.82
LINE00014257,ORD0004757,3,PROD00402,4,776.69,0.0,3106.76
LINE00014258,ORD0004758,1,PROD00021,5,967.15,241.79,4593.96
LINE00014259,ORD0004758,2,PROD00486,4,564.47,451.58,1806.3
LINE00014260,ORD0004758,3,PROD00454,5,1188.77,0.0,5943.85
LINE00014261,ORD0004759,1,PROD00117,6,316.94,380.33,1521.31
LINE00014262,ORD0004759,2,PROD00285,5,158.51,0.0,792.55
LINE00014263,ORD0004759,3,PROD00027,2,13.62,2.72,24.52
LINE00014264,ORD0004760,1,PROD00152,4,656.51,525.21,2100.83
LINE00014265,ORD0004760,2,PROD00495,1,941.18,94.12,847.06
LINE00014266,ORD0004760,3,PROD00407,6,1103.73,0.0,6622.38
LINE00014267,ORD0004761,1,PROD00444,5,313.24,0.0,1566.2
LINE00014268,ORD0004762,1,PROD00319,4,976.37,195.27,3710.21
LINE00014269,ORD0004762,2,PROD00265,6,584.62,175.39,3332.33
LINE00014270,ORD0004762,3,PROD00080,2,507.41,50.74,964.08
LINE00014271,ORD0004763,1,PROD00100,3,1104.7,331.41,2982.69
LINE00014272,ORD0004763,2,PROD00296,1,822.79,0.0,822.79
LINE00014273,ORD0004763,3,PROD00057,1,824.24,41.21,783.03
LINE00014274,ORD0004764,1,PROD00121,4,213.94,0.0,855.76
LINE00014275,ORD0004764,2,PROD00137,5,241.65,0.0,1208.25
LINE00014276,ORD0004764,3,PROD00334,6,709.11,425.47,3829.19
LINE00014277,ORD0004765,1,PROD00072,3,246.27,36.94,701.87
LINE00014278,ORD0004765,2,PROD00239,2,747.79,74.78,1420.8
LINE00014279,ORD0004766,1,PROD00376,1,526.65,105.33,421.32
LINE00014280,ORD0004766,2,PROD00111,4,788.12,315.25,2837.23
LINE00014281,ORD0004766,3,PROD00176,2,852.4,340.96,1363.84
LINE00014282,ORD0004767,1,PROD00132,3,692.02,0.0,2076.06
LINE00014283,ORD0004767,2,PROD00279,1,860.24,172.05,688.19
LINE00014284,ORD0004767,3,PROD00372,3,435.18,261.11,1044.43
LINE00014285,ORD0004768,1,PROD00101,2,243.69,0.0,487.38
LINE00014286,ORD0004768,2,PROD00158,5,469.73,117.43,2231.22
LINE00014287,ORD0004768,3,PROD00054,2,311.32,124.53,498.11
LINE00014288,ORD0004768,4,PROD00037,6,324.92,97.48,1852.04
LINE00014289,ORD0004769,1,PROD00153,6,17.41,5.22,99.24
LINE00014290,ORD0004769,2,PROD00248,3,207.75,124.65,498.6
LINE00014291,ORD0004769,3,PROD00468,2,422.39,168.96,675.82
LINE00014292,ORD0004769,4,PROD00116,5,992.37,0.0,4961.85
LINE00014293,ORD0004770,1,PROD00372,3,853.93,0.0,2561.79
LINE00014294,ORD0004770,2,PROD00148,4,705.88,141.18,2682.34
LINE00014295,ORD0004771,1,PROD00027,5,346.71,0.0,1733.55
LINE00014296,ORD0004771,2,PROD00230,1,364.92,0.0,364.92
LINE00014297,ORD0004771,3,PROD00448,4,987.68,197.54,3753.18
LINE00014298,ORD0004772,1,PROD00003,3,170.77,0.0,512.31
LINE00014299,ORD0004772,2,PROD00376,2,372.34,74.47,670.21
LINE00014300,ORD0004772,3,PROD00399,3,1194.53,0.0,3583.59
LINE00014301,ORD0004772,4,PROD00293,1,380.84,38.08,342.76
LINE00014302,ORD0004773,1,PROD00286,4,354.55,0.0,1418.2
LINE00014303,ORD0004773,2,PROD00369,6,304.28,0.0,1825.68
LINE00014304,ORD0004774,1,PROD00147,4,981.65,0.0,3926.6
LINE00014305,ORD0004774,2,PROD00171,1,802.85,0.0,802.85
LINE00014306,ORD0004774,3,PROD00219,6,794.89,0.0,4769.34
LINE00014307,ORD0004774,4,PROD00255,3,1057.31,634.39,2537.54
LINE00014308,ORD0004774,5,PROD00330,5,532.66,0.0,2663.3
LINE00014309,ORD0004775,1,PROD00290,4,602.67,0.0,2410.68
LINE00014310,ORD0004775,2,PROD00304,2,987.56,0.0,1975.12
LINE00014311,ORD0004775,3,PROD00098,5,1044.2,261.05,4959.95
LINE00014312,ORD0004775,4,PROD00447,2,552.81,0.0,1105.62
LINE00014313,ORD0004776,1,PROD00082,6,192.33,115.4,1038.58
LINE00014314,ORD0004777,1,PROD00003,5,625.76,312.88,2815.92
LINE00014315,ORD0004777,2,PROD00310,6,333.56,100.07,1901.29
LINE00014316,ORD0004777,3,PROD00384,5,248.54,62.14,1180.56
LINE00014317,ORD0004777,4,PROD00221,5,533.06,266.53,2398.77
LINE00014318,ORD0004777,5,PROD00202,2,201.18,0.0,402.36
LINE00014319,ORD0004778,1,PROD00113,3,668.83,200.65,1805.84
LINE00014320,ORD0004778,2,PROD00361,1,991.34,49.57,941.77
LINE00014321,ORD0004778,3,PROD00256,3,301.12,0.0,903.36
LINE00014322,ORD0004778,4,PROD00323,1,1007.55,0.0,1007.55
LINE00014323,ORD0004779,1,PROD00281,2,179.8,0.0,359.6
LINE00014324,ORD0004779,2,PROD00215,2,28.32,5.66,50.98
LINE00014325,ORD0004779,3,PROD00451,4,927.16,0.0,3708.64
LINE00014326,ORD0004779,4,PROD00248,5,605.15,0.0,3025.75
LINE00014327,ORD0004780,1,PROD00398,2,636.76,0.0,1273.52
LINE00014328,ORD0004780,2,PROD00206,3,700.42,420.25,1681.01
LINE00014329,ORD0004780,3,PROD00327,2,290.35,0.0,580.7
LINE00014330,ORD0004780,4,PROD00039,1,787.12,0.0,787.12
LINE00014331,ORD0004780,5,PROD00402,4,311.74,62.35,1184.61
LINE00014332,ORD0004781,1,PROD00128,6,543.74,326.24,2936.2
LINE00014333,ORD0004781,2,PROD00310,3,1031.32,0.0,3093.96
LINE00014334,ORD0004781,3,PROD00273,5,502.48,0.0,2512.4
LINE00014335,ORD0004781,4,PROD00095,2,749.55,0.0,1499.1
LINE00014336,ORD0004782,1,PROD00355,3,275.49,0.0,826.47
LINE00014337,ORD0004782,2,PROD00164,4,915.63,0.0,3662.52
LINE00014338,ORD0004782,3,PROD00178,2,252.96,101.18,404.74
LINE00014339,ORD0004782,4,PROD00146,6,591.0,0.0,3546.0
LINE00014340,ORD0004782,5,PROD00032,5,140.36,70.18,631.62
LINE00014341,ORD0004783,1,PROD00394,1,444.73,0.0,444.73
LINE00014342,ORD0004783,2,PROD00254,1,405.9,0.0,405.9
LINE00014343,ORD0004784,1,PROD00134,5,84.62,0.0,423.1
LINE00014344,ORD0004784,2,PROD00212,1,880.87,176.17,704.7
LINE00014345,ORD0004784,3,PROD00207,6,705.91,0.0,4235.46
LINE00014346,ORD0004784,4,PROD00016,2,604.47,0.0,1208.94
LINE00014347,ORD0004784,5,PROD00093,1,369.89,0.0,369.89
LINE00014348,ORD0004785,1,PROD00200,2,494.28,0.0,988.56
LINE00014349,ORD0004785,2,PROD00092,1,487.05,48.71,438.34
LINE00014350,ORD0004785,3,PROD00460,4,606.16,242.46,2182.18
LINE00014351,ORD0004786,1,PROD00270,2,358.42,0.0,716.84
LINE00014352,ORD0004786,2,PROD00316,1,689.66,137.93,551.73
LINE00014353,ORD0004787,1,PROD00384,2,5.12,0.0,10.24
LINE00014354,ORD0004787,2,PROD00165,4,1013.26,0.0,4053.04
LINE00014355,ORD0004787,3,PROD00500,1,788.86,39.44,749.42
LINE00014356,ORD0004787,4,PROD00379,4,793.34,0.0,3173.36
LINE00014357,ORD0004788,1,PROD00117,5,698.76,0.0,3493.8
LINE00014358,ORD0004788,2,PROD00246,2,737.49,0.0,1474.98
LINE00014359,ORD0004788,3,PROD00207,3,525.41,157.62,1418.61
LINE00014360,ORD0004788,4,PROD00452,5,130.62,0.0,653.1
LINE00014361,ORD0004789,1,PROD00376,1,502.48,100.5,401.98
LINE00014362,ORD0004789,2,PROD00257,5,261.52,0.0,1307.6
LINE00014363,ORD0004789,3,PROD00203,6,574.63,172.39,3275.39
LINE00014364,ORD0004790,1,PROD00337,1,1063.69,0.0,1063.69
LINE00014365,ORD0004790,2,PROD00455,5,664.48,166.12,3156.28
LINE00014366,ORD0004791,1,PROD00251,6,66.25,0.0,397.5
LINE00014367,ORD0004791,2,PROD00355,4,533.29,0.0,2133.16
LINE00014368,ORD0004791,3,PROD00006,3,103.86,0.0,311.58
LINE00014369,ORD0004792,1,PROD00352,1,1085.46,217.09,868.37
LINE00014370,ORD0004792,2,PROD00207,3,176.12,0.0,528.36
LINE00014371,ORD0004792,3,PROD00308,1,378.76,37.88,340.88
LINE00014372,ORD0004792,4,PROD00064,2,328.53,131.41,525.65
LINE00014373,ORD0004793,1,PROD00258,1,841.43,0.0,841.43
LINE00014374,ORD0004793,2,PROD00139,6,651.46,0.0,3908.76
LINE00014375,ORD0004794,1,PROD00206,4,839.53,0.0,3358.12
LINE00014376,ORD0004794,2,PROD00246,1,417.17,0.0,417.17
LINE00014377,ORD0004794,3,PROD00391,2,562.81,0.0,1125.62
LINE00014378,ORD0004795,1,PROD00331,5,649.56,0.0,3247.8
LINE00014379,ORD0004796,1,PROD00413,2,1198.28,0.0,2396.56
LINE00014380,ORD0004796,2,PROD00121,1,220.35,44.07,176.28
LINE00014381,ORD0004796,3,PROD00328,2,169.35,16.93,321.77
LINE00014382,ORD0004797,1,PROD00055,5,306.48,306.48,1225.92
LINE00014383,ORD0004798,1,PROD00054,2,573.93,229.57,918.29
LINE00014384,ORD0004798,2,PROD00095,3,783.62,470.17,1880.69
LINE00014385,ORD0004798,3,PROD00081,1,349.99,0.0,349.99
LINE00014386,ORD0004798,4,PROD00358,1,715.14,0.0,715.14
LINE00014387,ORD0004799,1,PROD00257,6,159.87,191.84,767.38
LINE00014388,ORD0004800,1,PROD00216,6,315.48,189.29,1703.59
LINE00014389,ORD0004800,2,PROD00191,2,826.33,330.53,1322.13
LINE00014390,ORD0004801,1,PROD00253,4,994.45,795.56,3182.24
LINE00014391,ORD0004801,2,PROD00321,6,380.49,0.0,2282.94
LINE00014392,ORD0004801,3,PROD00475,4,1042.15,0.0,4168.6
LINE00014393,ORD0004802,1,PROD00033,6,385.78,0.0,2314.68
LINE00014394,ORD0004802,2,PROD00369,6,794.55,0.0,4767.3
LINE00014395,ORD0004802,3,PROD00489,2,121.09,0.0,242.18
LINE00014396,ORD0004802,4,PROD00465,6,147.35,176.82,707.28
LINE00014397,ORD0004802,5,PROD00420,6,1129.72,677.83,6100.49
LINE00014398,ORD0004803,1,PROD00206,6,1160.08,348.02,6612.46
LINE00014399,ORD0004803,2,PROD00383,3,330.32,198.19,792.77
LINE00014400,ORD0004803,3,PROD00022,6,1070.41,0.0,6422.46
LINE00014401,ORD0004803,4,PROD00393,3,240.65,36.1,685.85
LINE00014402,ORD0004804,1,PROD00147,2,491.86,98.37,885.35
LINE00014403,ORD0004804,2,PROD00221,1,663.37,132.67,530.7
LINE00014404,ORD0004804,3,PROD00104,6,1198.34,0.0,7190.04
LINE00014405,ORD0004805,1,PROD00319,1,1137.25,0.0,1137.25
LINE00014406,ORD0004805,2,PROD00288,1,1127.74,0.0,1127.74
LINE00014407,ORD0004805,3,PROD00126,3,1115.59,0.0,3346.77
LINE00014408,ORD0004805,4,PROD00304,4,819.17,655.34,2621.34
LINE00014409,ORD0004805,5,PROD00462,3,504.66,0.0,1513.98
LINE00014410,ORD0004806,1,PROD00203,3,1155.09,173.26,3292.01
LINE00014411,ORD0004806,2,PROD00491,2,241.92,96.77,387.07
LINE00014412,ORD0004806,3,PROD00131,5,16.25,0.0,81.25
LINE00014413,ORD0004806,4,PROD00441,2,564.82,0.0,1129.64
LINE00014414,ORD0004807,1,PROD00237,4,506.47,202.59,1823.29
LINE00014415,ORD0004807,2,PROD00347,3,1192.21,715.33,2861.3
LINE00014416,ORD0004807,3,PROD00373,6,934.28,0.0,5605.68
LINE00014417,ORD0004807,4,PROD00012,4,318.57,63.71,1210.57
LINE00014418,ORD0004808,1,PROD00344,2,1096.34,438.54,1754.14
LINE00014419,ORD0004808,2,PROD00480,1,42.62,4.26,38.36
LINE00014420,ORD0004808,3,PROD00038,2,912.68,0.0,1825.36
LINE00014421,ORD0004808,4,PROD00179,6,550.16,0.0,3300.96
LINE00014422,ORD0004809,1,PROD00092,4,724.54,144.91,2753.25
LINE00014423,ORD0004809,2,PROD00293,4,355.7,142.28,1280.52
LINE00014424,ORD0004809,3,PROD00481,6,1170.48,0.0,7022.88
LINE00014425,ORD0004810,1,PROD00424,1,225.85,0.0,225.85
LINE00014426,ORD0004811,1,PROD00321,6,949.3,0.0,5695.8
LINE00014427,ORD0004811,2,PROD00293,4,468.75,93.75,1781.25
LINE00014428,ORD0004811,3,PROD00106,4,715.9,0.0,2863.6
LINE00014429,ORD0004811,4,PROD00210,6,471.21,0.0,2827.26
LINE00014430,ORD0004811,5,PROD00071,3,689.38,413.63,1654.51
LINE00014431,ORD0004812,1,PROD00373,5,581.88,0.0,2909.4
LINE00014432,ORD0004813,1,PROD00361,5,482.15,0.0,2410.75
LINE00014433,ORD0004813,2,PROD00180,5,140.15,0.0,700.75
LINE00014434,ORD0004813,3,PROD00476,1,770.33,0.0,770.33
LINE00014435,ORD0004813,4,PROD00301,2,277.39,55.48,499.3
LINE00014436,ORD0004813,5,PROD00026,4,574.34,114.87,2182.49
LINE00014437,ORD0004814,1,PROD00158,3,85.99,25.8,232.17
LINE00014438,ORD0004814,2,PROD00037,1,1065.04,213.01,852.03
LINE00014439,ORD0004814,3,PROD00419,3,582.5,0.0,1747.5
LINE00014440,ORD0004814,4,PROD00041,4,289.16,57.83,1098.81
LINE00014441,ORD0004814,5,PROD00221,5,904.82,0.0,4524.1
LINE00014442,ORD0004815,1,PROD00008,6,651.15,195.34,3711.56
LINE00014443,ORD0004815,2,PROD00058,1,475.92,0.0,475.92
LINE00014444,ORD0004816,1,PROD00497,4,607.75,0.0,2431.0
LINE00014445,ORD0004817,1,PROD00450,1,315.07,0.0,315.07
LINE00014446,ORD0004817,2,PROD00189,2,777.02,77.7,1476.34
LINE00014447,ORD0004818,1,PROD00376,2,517.11,206.84,827.38
LINE00014448,ORD0004818,2,PROD00136,2,513.89,0.0,1027.78
LINE00014449,ORD0004818,3,PROD00086,1,530.01,53.0,477.01
LINE00014450,ORD0004818,4,PROD00324,6,1003.64,0.0,6021.84
LINE00014451,ORD0004818,5,PROD00049,4,234.29,0.0,937.16
LINE00014452,ORD0004819,1,PROD00440,6,76.04,91.25,364.99
LINE00014453,ORD0004819,2,PROD00140,4,735.14,147.03,2793.53
LINE00014454,ORD0004819,3,PROD00042,2,18.96,1.9,36.02
LINE00014455,ORD0004820,1,PROD00495,1,123.05,0.0,123.05
LINE00014456,ORD0004820,2,PROD00454,6,1024.63,307.39,5840.39
LINE00014457,ORD0004821,1,PROD00014,2,995.49,99.55,1891.43
LINE00014458,ORD0004822,1,PROD00057,2,700.72,280.29,1121.15
LINE00014459,ORD0004822,2,PROD00392,6,766.5,0.0,4599.0
LINE00014460,ORD0004822,3,PROD00257,6,1183.76,0.0,7102.56
LINE00014461,ORD0004822,4,PROD00158,4,119.32,0.0,477.28
LINE00014462,ORD0004822,5,PROD00398,6,47.85,28.71,258.39
LINE00014463,ORD0004823,1,PROD00336,5,563.03,0.0,2815.15
LINE00014464,ORD0004823,2,PROD00368,4,759.46,0.0,3037.84
LINE00014465,ORD0004824,1,PROD00073,5,907.32,0.0,4536.6
LINE00014466,ORD0004824,2,PROD00410,2,903.63,0.0,1807.26
LINE00014467,ORD0004824,3,PROD00430,4,523.86,419.09,1676.35
LINE00014468,ORD0004825,1,PROD00439,1,1059.75,0.0,1059.75
LINE00014469,ORD0004825,2,PROD00312,6,560.27,0.0,3361.62
LINE00014470,ORD0004825,3,PROD00117,1,346.03,0.0,346.03
LINE00014471,ORD0004826,1,PROD00492,-3,1127.88,-338.36,-3045.28
LINE00014472,ORD0004826,2,PROD00237,6,1036.05,0.0,6216.3
LINE00014473,ORD0004826,3,PROD00318,3,148.64,22.3,423.62
LINE00014474,ORD0004827,1,PROD00332,6,217.08,0.0,1302.48
LINE00014475,ORD0004827,2,PROD00022,3,347.23,0.0,1041.69
LINE00014476,ORD0004828,1,PROD00264,5,576.51,0.0,2882.55
LINE00014477,ORD0004828,2,PROD00312,2,491.92,98.38,885.46
LINE00014478,ORD0004828,3,PROD00075,5,718.07,0.0,3590.35
LINE00014479,ORD0004828,4,PROD00377,4,690.53,276.21,2485.91
LINE00014480,ORD0004828,5,PROD00236,1,347.69,34.77,312.92
LINE00014481,ORD0004829,1,PROD00175,1,1146.86,114.69,1032.17
LINE00014482,ORD0004830,1,PROD00153,2,392.87,0.0,785.74
LINE00014483,ORD0004830,2,PROD00299,4,420.45,168.18,1513.62
LINE00014484,ORD0004830,3,PROD00446,6,226.47,67.94,1290.88
LINE00014485,ORD0004830,4,PROD00039,5,952.55,0.0,4762.75
LINE00014486,ORD0004831,1,PROD00268,4,561.31,0.0,2245.24
LINE00014487,ORD0004831,2,PROD00193,1,283.06,56.61,226.45
LINE00014488,ORD0004831,3,PROD00211,1,196.67,0.0,196.67
LINE00014489,ORD0004831,4,PROD00083,5,290.42,0.0,1452.1
LINE00014490,ORD0004832,1,PROD00456,6,1176.66,0.0,7059.96
LINE00014491,ORD0004832,2,PROD00443,5,916.67,229.17,4354.18
LINE00014492,ORD0004833,1,PROD00261,1,417.09,83.42,333.67
LINE00014493,ORD0004834,1,PROD00300,6,364.82,437.78,1751.14
LINE00014494,ORD0004834,2,PROD00443,6,725.48,0.0,4352.88
LINE00014495,ORD0004834,3,PROD00055,3,1092.16,0.0,3276.48
LINE00014496,ORD0004834,4,PROD00003,1,1147.65,114.77,1032.88
LINE00014497,ORD0004835,1,PROD00004,4,475.52,0.0,1902.08
LINE00014498,ORD0004835,2,PROD00476,4,375.52,150.21,1351.87
LINE00014499,ORD0004836,1,PROD00445,2,615.02,61.5,1168.54
LINE00014500,ORD0004836,2,PROD00064,4,1196.53,0.0,4786.12
LINE00014501,ORD0004836,3,PROD00225,5,581.06,290.53,2614.77
LINE00014502,ORD0004836,4,PROD00054,5,1004.37,0.0,5021.85
LINE00014503,ORD0004836,5,PROD00427,2,226.34,22.63,430.05
LINE00014504,ORD0004837,1,PROD00345,6,426.2,255.72,2301.48
LINE00014505,ORD0004837,2,PROD00082,2,94.12,9.41,178.83
LINE00014506,ORD0004837,3,PROD00197,4,102.66,0.0,410.64
LINE00014507,ORD0004837,4,PROD00344,2,342.44,68.49,616.39
LINE00014508,ORD0004837,5,PROD00195,5,1006.42,1006.42,4025.68
LINE00014509,ORD0004838,1,PROD00206,2,991.75,396.7,1586.8
LINE00014510,ORD0004839,1,PROD00279,3,1122.45,673.47,2693.88
LINE00014511,ORD0004839,2,PROD00157,4,984.99,0.0,3939.96
LINE00014512,ORD0004840,1,PROD00221,3,989.27,0.0,2967.81
LINE00014513,ORD0004840,2,PROD00006,5,916.18,0.0,4580.9
LINE00014514,ORD0004840,3,PROD00107,2,61.68,0.0,123.36
LINE00014515,ORD0004840,4,PROD00061,1,813.39,0.0,813.39
LINE00014516,ORD0004840,5,PROD00263,2,681.77,0.0,1363.54
LINE00014517,ORD0004841,1,PROD00291,1,1035.24,51.76,983.48
LINE00014518,ORD0004841,2,PROD00165,4,909.45,0.0,3637.8
LINE00014519,ORD0004841,3,PROD00390,3,1018.88,0.0,3056.64
LINE00014520,ORD0004842,1,PROD00134,6,598.17,0.0,3589.02
LINE00014521,ORD0004842,2,PROD00131,6,1141.86,0.0,6851.16
LINE00014522,ORD0004842,3,PROD00106,3,927.48,556.49,2225.95
LINE00014523,ORD0004843,1,PROD00487,4,77.51,62.01,248.03
LINE00014524,ORD0004843,2,PROD00235,1,1072.92,53.65,1019.27
LINE00014525,ORD0004843,3,PROD00207,2,259.95,26.0,493.9
LINE00014526,ORD0004843,4,PROD00470,3,1189.15,178.37,3389.08
LINE00014527,ORD0004844,1,PROD00097,1,173.39,0.0,173.39
LINE00014528,ORD0004844,2,PROD00010,4,104.85,0.0,419.4
LINE00014529,ORD0004845,1,PROD00288,2,1063.79,0.0,2127.58
LINE00014530,ORD0004845,2,PROD00102,4,752.38,601.9,2407.62
LINE00014531,ORD0004846,1,PROD00403,4,35.55,0.0,142.2
LINE00014532,ORD0004846,2,PROD00378,4,88.35,17.67,335.73
LINE00014533,ORD0004846,3,PROD00460,5,1036.64,259.16,4924.04
LINE00014534,ORD0004847,1,PROD00217,1,675.15,67.52,607.63
LINE00014535,ORD0004847,2,PROD00403,1,1145.54,229.11,916.43
LINE00014536,ORD0004847,3,PROD00105,3,664.48,398.69,1594.75
LINE00014537,ORD0004848,1,PROD00416,3,791.71,118.76,2256.37
LINE00014538,ORD0004849,1,PROD00187,1,64.22,3.21,61.01
LINE00014539,ORD0004850,1,PROD00329,3,236.94,0.0,710.82
LINE00014540,ORD0004850,2,PROD00420,2,1164.75,465.9,1863.6
LINE00014541,ORD0004850,3,PROD00389,1,1035.4,51.77,983.63
LINE00014542,ORD0004850,4,PROD00171,1,134.98,6.75,128.23
LINE00014543,ORD0004851,1,PROD00230,2,636.91,0.0,1273.82
